gst_present,pan_present,udyam_present,signature_present,quotation_present,gst_valid,pan_valid,udyam_valid,quotation_valid,gst_days_to_expiry,udyam_days_to_expiry,name_consistency,address_consistency,price_consistency,num_pages,has_signature,has_delivery_date,has_payment_terms,has_warranty,text_length,num_dates_found,num_prices_found,gst_validation_score,pan_validation_score,udyam_validation_score,completeness_score,consistency_score,validity_score,id,label,confidence
1,1,1,1,1,1,1,1,1,1138,405,1,1,1,9,1,1,1,1,4843,4,3,90,94,98,88,95,93,APP_0172,APPROVE,0.9775291121206842
1,1,1,1,1,1,1,1,1,2414,317,1,1,1,7,1,1,1,1,3781,4,1,93,95,98,97,87,88,APP_0173,APPROVE,0.9670967480239739
1,1,1,1,1,1,1,1,1,2786,831,1,1,1,4,1,1,1,1,781,2,3,98,97,96,95,95,98,APP_0174,APPROVE,0.9993976309293988
1,1,1,1,1,1,1,1,1,2604,1273,1,1,1,3,1,1,1,0,1471,2,2,99,99,96,88,86,87,APP_0175,APPROVE,0.866351308641328
1,1,1,1,1,1,1,1,1,2655,923,1,1,1,9,1,1,1,1,3344,2,1,91,100,98,90,97,98,APP_0176,APPROVE,0.8885156110039879
1,1,1,1,1,1,1,1,1,2089,1485,1,1,1,5,1,1,1,0,1422,2,1,90,91,97,88,95,97,APP_0177,APPROVE,0.8607061113150265
1,1,1,1,1,1,1,1,1,1571,1727,1,1,1,4,1,1,1,1,1060,2,1,90,95,95,93,91,93,APP_0178,APPROVE,0.9120433645724948
1,1,1,1,1,1,1,1,1,535,491,1,1,1,4,1,1,1,1,829,4,2,96,92,91,88,95,90,APP_0179,APPROVE,0.9374312562838354
1,1,1,1,1,1,1,1,1,1140,1695,1,1,1,1,1,1,1,1,2692,5,3,100,92,94,95,86,86,APP_0180,APPROVE,0.9907463098693137
1,1,1,1,1,1,1,1,1,712,1572,1,1,1,2,1,1,1,0,504,1,1,96,90,99,96,97,86,APP_0181,APPROVE,0.8701535523695241
1,1,1,1,1,1,1,1,1,1001,137,1,1,1,6,1,1,1,0,4857,3,2,98,90,90,99,87,94,APP_0182,APPROVE,0.877253432368886
1,1,1,1,1,1,1,1,1,2301,814,1,1,1,5,1,1,1,1,1539,5,2,93,91,94,88,85,98,APP_0183,APPROVE,0.9177530988146791
1,1,1,1,1,1,1,1,1,2149,1097,1,1,1,1,1,1,1,1,1239,4,1,93,95,91,97,85,99,APP_0184,APPROVE,0.8799049456807598
1,1,1,1,1,1,1,1,1,2892,1031,1,1,1,9,1,1,1,1,3498,1,1,99,95,96,100,100,100,APP_0185,APPROVE,0.9878756410818212
1,1,1,1,1,1,1,1,1,1407,1342,1,1,1,2,1,1,1,1,888,4,2,96,93,98,97,88,99,APP_0186,APPROVE,0.8583949391488134
1,1,1,1,1,1,1,1,1,331,1669,1,1,1,4,1,1,1,0,3306,4,2,98,93,91,89,85,96,APP_0187,APPROVE,0.997963514802768
1,1,1,1,1,1,1,1,1,1465,637,1,1,1,4,1,1,1,0,3824,3,3,100,90,90,98,97,92,APP_0188,APPROVE,0.8551870150593354
1,1,1,1,1,1,1,1,1,2196,833,1,1,1,5,1,1,1,1,1021,1,1,95,99,98,93,87,92,APP_0189,APPROVE,0.9482989767573972
1,1,1,1,1,1,1,1,1,1139,1104,1,1,1,5,1,1,1,1,747,4,2,99,99,91,93,89,96,APP_0190,APPROVE,0.9137499474022512
1,1,1,1,1,1,1,1,1,1108,113,1,1,1,6,1,1,1,0,4147,4,3,100,91,95,97,94,97,APP_0191,APPROVE,0.8978598950460188
1,1,1,1,1,1,1,1,1,1071,252,1,1,1,8,1,1,1,0,3209,3,2,99,93,92,87,91,92,APP_0192,APPROVE,0.8990538454183163
1,1,1,1,1,1,1,1,1,994,646,1,1,1,10,1,1,1,0,4451,4,2,98,93,90,93,99,98,APP_0193,APPROVE,0.9651544115604435
1,1,1,1,1,1,1,1,1,3281,561,1,1,1,3,1,1,1,0,2396,2,1,97,99,92,86,93,85,APP_0194,APPROVE,0.8789974863061828
1,1,1,1,1,1,1,1,1,973,833,1,1,1,9,1,1,1,0,3731,5,1,92,96,90,89,88,95,APP_0195,APPROVE,0.9476645791802032
1,1,1,1,1,1,1,1,1,1963,455,1,1,1,10,1,1,1,0,1244,4,3,94,94,95,86,88,99,APP_0196,APPROVE,0.9457620366709922
1,1,1,1,1,1,1,1,1,1582,1593,1,1,1,9,1,1,1,1,3719,4,3,99,98,91,85,86,86,APP_0197,APPROVE,0.9423652894573329
1,1,1,1,1,1,1,1,1,1899,664,1,1,1,3,1,1,1,0,2213,3,3,100,90,100,92,86,95,APP_0198,APPROVE,0.8513925347312705
1,1,1,1,1,1,1,1,1,3220,1463,1,1,1,1,1,1,1,0,3870,4,3,100,98,91,92,99,85,APP_0199,APPROVE,0.9934465189865732
1,1,1,1,1,1,1,1,1,589,540,1,1,1,1,1,1,1,1,806,5,1,94,97,99,93,100,98,APP_0200,APPROVE,0.8511948518238415
1,1,1,1,1,1,1,1,1,2485,1669,1,1,1,9,1,1,1,0,1386,4,3,94,99,98,85,93,96,APP_0201,APPROVE,0.9343562583332109
1,1,1,1,1,1,1,1,1,2060,1677,1,1,1,2,1,1,1,1,3871,5,1,90,95,92,92,90,98,APP_0202,APPROVE,0.9484234332623867
1,1,1,1,1,1,1,1,1,992,777,1,1,1,7,1,1,1,1,3740,2,2,95,99,93,91,93,98,APP_0203,APPROVE,0.9087536421668571
1,1,1,1,1,1,1,1,1,727,1806,1,1,1,4,1,1,1,1,4964,3,2,99,92,92,94,93,96,APP_0204,APPROVE,0.9890534242355068
1,1,1,1,1,1,1,1,1,2184,872,1,1,1,9,1,1,1,0,2228,5,3,91,97,100,95,93,97,APP_0205,APPROVE,0.9247053911678988
1,1,1,1,1,1,1,1,1,1209,680,1,1,1,10,1,1,1,0,2526,2,1,93,90,94,86,95,91,APP_0206,APPROVE,0.8868972066296064
1,1,1,1,1,1,1,1,1,1506,435,1,1,1,6,1,1,1,0,4648,1,2,91,94,97,89,85,93,APP_0207,APPROVE,0.8541306637104497
1,1,1,1,1,1,1,1,1,1748,489,1,1,1,2,1,1,1,1,3209,3,3,98,99,98,91,99,87,APP_0208,APPROVE,0.9440771135661643
1,1,1,1,1,1,1,1,1,2827,1531,1,1,1,7,1,1,1,1,1172,3,2,92,97,95,89,97,86,APP_0209,APPROVE,0.877105869009683
1,1,1,1,1,1,1,1,1,238,837,1,1,1,8,1,1,1,0,3027,3,3,94,98,97,100,100,98,APP_0210,APPROVE,0.9063549869872216
1,1,1,1,1,1,1,1,1,2111,1323,1,1,1,5,1,1,1,0,1961,2,3,99,92,93,97,86,99,APP_0211,APPROVE,0.9769260949396329
1,1,1,1,1,1,1,1,1,2243,1501,1,1,1,7,1,1,1,0,1819,2,1,97,100,93,99,96,85,APP_0212,APPROVE,0.8777562695405843
1,1,1,1,1,1,1,1,1,1921,519,1,1,1,2,1,1,1,1,3691,2,3,99,90,100,97,91,96,APP_0213,APPROVE,0.8573033030286644
1,1,1,1,1,1,1,1,1,1309,272,1,1,1,1,1,1,1,1,1988,1,3,97,98,100,93,92,94,APP_0214,APPROVE,0.9549504358764196
1,1,1,1,1,1,1,1,1,1114,520,1,1,1,1,1,1,1,0,4266,2,2,99,92,98,92,89,98,APP_0215,APPROVE,0.9127790283078516
1,1,1,1,1,1,1,1,1,2577,1004,1,1,1,7,1,1,1,1,739,5,1,90,98,90,99,97,85,APP_0216,APPROVE,0.9897269996627384
1,1,1,1,1,1,1,1,1,2318,383,1,1,1,4,1,1,1,0,1924,4,2,94,99,98,88,96,91,APP_0217,APPROVE,0.9187883484537654
1,1,1,1,1,1,1,1,1,3085,350,1,1,1,9,1,1,1,0,2320,3,1,91,94,96,86,95,95,APP_0218,APPROVE,0.86613781365481
1,1,1,1,1,1,1,1,1,1888,1625,1,1,1,6,1,1,1,0,4448,4,3,100,97,92,85,99,94,APP_0219,APPROVE,0.9576193319677146
1,1,1,1,1,1,1,1,1,2901,1732,1,1,1,4,1,1,1,1,1125,3,2,90,92,99,92,88,100,APP_0220,APPROVE,0.8584750569964793
1,1,1,1,1,1,1,1,1,862,1348,1,1,1,7,1,1,1,0,4880,5,1,93,95,90,98,99,95,APP_0221,APPROVE,0.9860935834734238
1,1,1,1,1,1,1,1,1,1204,1093,1,1,1,5,1,1,1,1,1120,1,3,95,98,97,89,89,97,APP_0222,APPROVE,0.9081855849931502
1,1,1,1,1,1,1,1,1,139,1601,1,1,1,6,1,1,1,0,3904,4,1,100,92,92,99,93,94,APP_0223,APPROVE,0.8542111546879785
1,1,1,1,1,1,1,1,1,1786,1268,1,1,1,7,1,1,1,1,1056,4,2,92,92,92,98,92,90,APP_0224,APPROVE,0.8571070827002091
1,1,1,1,1,1,1,1,1,2912,656,1,1,1,3,1,1,1,1,2747,1,1,94,91,93,100,87,95,APP_0225,APPROVE,0.969849461673513
1,1,1,1,1,1,1,1,1,1039,616,1,1,1,3,1,1,1,0,4685,1,3,95,93,100,88,90,99,APP_0226,APPROVE,0.9157342976011109
1,1,1,1,1,1,1,1,1,1098,1325,1,1,1,6,1,1,1,1,4776,4,3,90,94,95,97,95,100,APP_0227,APPROVE,0.8979176961929489
1,1,1,1,1,1,1,1,1,3364,1220,1,1,1,3,1,1,1,1,1892,4,1,98,98,97,93,86,87,APP_0228,APPROVE,0.8556544330653663
1,1,1,1,1,1,1,1,1,2166,864,1,1,1,5,1,1,1,0,807,4,1,95,92,98,98,100,94,APP_0229,APPROVE,0.9467421767445129
1,1,1,1,1,1,1,1,1,3109,1043,1,1,1,1,1,1,1,0,4732,4,3,98,93,91,89,100,90,APP_0230,APPROVE,0.9913823626758318
1,1,1,1,1,1,1,1,1,984,1027,1,1,1,5,1,1,1,0,4486,2,3,95,95,100,95,98,94,APP_0231,APPROVE,0.9050874635455055
1,1,1,1,1,1,1,1,1,2996,801,1,1,1,7,1,1,1,0,911,4,3,97,100,91,93,96,97,APP_0232,APPROVE,0.9067740171833755
1,1,1,1,1,1,1,1,1,360,894,1,1,1,4,1,1,1,1,1339,4,2,93,98,99,100,90,95,APP_0233,APPROVE,0.9661341321491939
1,1,1,1,1,1,1,1,1,1943,1389,1,1,1,3,1,1,1,0,3028,1,1,97,93,100,87,92,91,APP_0234,APPROVE,0.9394685489507634
1,1,1,1,1,1,1,1,1,3005,158,1,1,1,5,1,1,1,1,2733,5,3,90,94,97,90,95,89,APP_0235,APPROVE,0.8589134167056783
1,1,1,1,1,1,1,1,1,3117,1527,1,1,1,2,1,1,1,1,3059,1,3,91,90,91,86,100,89,APP_0236,APPROVE,0.9889432808057715
1,1,1,1,1,1,1,1,1,1769,147,1,1,1,9,1,1,1,1,3623,5,1,95,100,90,96,94,96,APP_0237,APPROVE,0.9706540812208729
1,1,1,1,1,1,1,1,1,547,304,1,1,1,2,1,1,1,1,3776,4,1,99,94,94,93,89,92,APP_0238,APPROVE,0.8506803046027102
1,1,1,1,1,1,1,1,1,1495,508,1,1,1,3,1,1,1,1,3732,5,2,91,97,91,94,91,89,APP_0239,APPROVE,0.971635076688179
1,1,1,1,1,1,1,1,1,748,843,1,1,1,1,1,1,1,0,3893,5,2,91,97,92,91,98,95,APP_0240,APPROVE,0.9583342378767911
1,1,1,1,1,1,1,1,1,152,1390,1,1,1,3,1,1,1,1,2552,2,3,92,94,93,97,97,94,APP_0241,APPROVE,0.9827282488351247
1,1,1,1,1,1,1,1,1,1584,1003,1,1,1,6,1,1,1,1,2545,1,2,95,93,93,93,89,90,APP_0242,APPROVE,0.9726081155842794
1,1,1,1,1,1,1,1,1,2306,565,1,1,1,3,1,1,1,1,2391,5,1,91,93,100,94,91,90,APP_0243,APPROVE,0.878484584790637
1,1,1,1,1,1,1,1,1,269,902,1,1,1,8,1,1,1,1,4136,5,1,93,90,96,85,88,97,APP_0244,APPROVE,0.8994666372983453
1,1,1,1,1,1,1,1,1,1313,901,1,1,1,7,1,1,1,1,4620,1,1,99,98,94,91,94,86,APP_0245,APPROVE,0.8915379805747714
1,1,1,1,1,1,1,1,1,1156,1746,1,1,1,2,1,1,1,1,2778,5,3,91,97,98,87,89,95,APP_0246,APPROVE,0.9755973032119472
1,1,1,1,1,1,1,1,1,270,897,1,1,1,4,1,1,1,0,4342,3,2,94,90,100,89,95,93,APP_0247,APPROVE,0.927180093585422
1,1,1,1,1,1,1,1,1,552,1757,1,1,1,7,1,1,1,1,1411,4,2,100,99,94,90,85,95,APP_0248,APPROVE,0.9789625424777012
1,1,1,1,1,1,1,1,1,966,550,1,1,1,10,1,1,1,0,4915,3,3,93,93,100,93,92,92,APP_0249,APPROVE,0.8880983889756003
1,1,1,1,1,1,1,1,1,1725,584,1,1,1,6,1,1,1,0,4640,4,3,98,90,95,100,91,92,APP_0250,APPROVE,0.9431924510762614
1,1,1,1,1,1,1,1,1,3408,505,1,1,1,1,1,1,1,0,4386,3,3,92,98,96,85,88,97,APP_0251,APPROVE,0.9545682836723318
1,1,1,1,1,1,1,1,1,2897,1679,1,1,1,1,1,1,1,0,2551,1,3,94,90,100,88,91,91,APP_0252,APPROVE,0.9105614483988617
1,1,1,1,1,1,1,1,1,2773,1434,1,1,1,1,1,1,1,0,713,5,1,95,94,91,94,99,98,APP_0253,APPROVE,0.8870345600592335
1,1,1,1,1,1,1,1,1,994,1194,1,1,1,2,1,1,1,1,4645,1,3,92,92,94,89,90,92,APP_0254,APPROVE,0.910468915795235
1,1,1,1,1,1,1,1,1,1022,1225,1,1,1,2,1,1,1,1,659,2,2,94,95,98,90,92,87,APP_0255,APPROVE,0.9959194852675055
1,1,1,1,1,1,1,1,1,2747,859,1,1,1,2,1,1,1,1,3617,2,1,90,91,94,95,93,85,APP_0256,APPROVE,0.9492735393137964
1,1,1,1,1,1,1,1,1,819,1710,1,1,1,5,1,1,1,1,3311,2,1,97,98,98,88,85,96,APP_0257,APPROVE,0.9426326205691429
1,1,1,1,1,1,1,1,1,526,303,1,1,1,5,1,1,1,0,2046,4,1,98,93,90,89,96,100,APP_0258,APPROVE,0.9464384497883995
1,1,1,1,1,1,1,1,1,1537,513,1,1,1,2,1,1,1,1,4091,4,2,99,98,91,98,94,86,APP_0259,APPROVE,0.9474473477605987
1,1,1,1,1,1,1,1,1,1871,1735,1,1,1,5,1,1,1,0,3752,2,3,90,96,93,98,92,94,APP_0260,APPROVE,0.8782360007616624
1,1,1,1,1,1,1,1,1,1396,1551,1,1,1,2,1,1,1,1,2236,1,3,91,94,92,88,86,93,APP_0261,APPROVE,0.9919749603383101
1,1,1,1,1,1,1,1,1,1109,1281,1,1,1,5,1,1,1,1,1951,1,1,99,95,99,85,100,95,APP_0262,APPROVE,0.9932628076332652
1,1,1,1,1,1,1,1,1,2465,1300,1,1,1,3,1,1,1,0,2143,2,2,100,97,97,89,99,96,APP_0263,APPROVE,0.868044250880507
1,1,1,1,1,1,1,1,1,2055,1686,1,1,1,7,1,1,1,0,2883,3,3,95,99,90,99,90,94,APP_0264,APPROVE,0.8682286662070328
1,1,1,1,1,1,1,1,1,2288,145,1,1,1,8,1,1,1,0,1736,3,3,91,93,95,89,94,90,APP_0265,APPROVE,0.9567444650883301
1,1,1,1,1,1,1,1,1,1113,1250,1,1,1,7,1,1,1,0,3852,4,3,99,94,90,95,98,95,APP_0266,APPROVE,0.9950615810632769
1,1,1,1,1,1,1,1,1,465,904,1,1,1,7,1,1,1,1,4030,3,1,98,90,91,96,90,93,APP_0267,APPROVE,0.8571859361559238
1,1,1,1,1,1,1,1,1,1830,429,1,1,1,3,1,1,1,0,3623,4,2,99,93,93,91,91,92,APP_0268,APPROVE,0.8809562519526443
1,1,1,1,1,1,1,1,1,292,676,1,1,1,3,1,1,1,0,1843,4,2,97,91,100,95,86,87,APP_0269,APPROVE,0.873725152690152
1,1,1,1,1,1,1,1,1,2825,1741,1,1,1,2,1,1,1,0,3498,1,2,98,93,91,91,87,89,APP_0270,APPROVE,0.9983547693344463
1,1,1,1,1,1,1,1,1,3565,398,1,1,1,9,1,1,1,0,4234,2,2,92,94,91,88,99,91,APP_0271,APPROVE,0.8546072519687773
1,1,1,1,1,1,1,1,1,3335,1233,1,1,1,7,1,1,1,0,2827,1,3,93,92,91,99,97,93,APP_0272,APPROVE,0.8822554122932134
1,1,1,1,1,1,1,1,1,1361,784,1,1,1,8,1,1,1,0,2339,1,3,96,91,97,92,91,89,APP_0273,APPROVE,0.956638872693524
1,1,1,1,1,1,1,1,1,1417,1446,1,1,1,8,1,1,1,0,2539,2,2,95,98,90,87,92,93,APP_0274,APPROVE,0.9291288876810069
1,1,1,1,1,1,1,1,1,1643,1299,1,1,1,3,1,1,1,0,3538,4,3,95,93,98,88,89,87,APP_0275,APPROVE,0.8684016827234265
1,1,1,1,1,1,1,1,1,2673,319,1,1,1,1,1,1,1,1,3857,3,2,92,94,100,97,99,93,APP_0276,APPROVE,0.8920140877336002
1,1,1,1,1,1,1,1,1,2993,1194,1,1,1,10,1,1,1,1,4525,5,3,97,97,99,90,98,100,APP_0277,APPROVE,0.9512295688917577
1,1,1,1,1,1,1,1,1,2627,1265,1,1,1,8,1,1,1,0,805,2,3,91,98,100,99,90,99,APP_0278,APPROVE,0.9179193160478587
1,1,1,1,1,1,1,1,1,393,541,1,1,1,7,1,1,1,1,4831,2,2,94,97,90,85,94,98,APP_0279,APPROVE,0.9491159358933912
1,1,1,1,1,1,1,1,1,1488,795,1,1,1,9,1,1,1,0,2035,4,1,90,90,97,93,97,96,APP_0280,APPROVE,0.910847692542578
1,1,1,1,1,1,1,1,1,3470,1512,1,1,1,8,1,1,1,1,2861,3,1,92,91,96,88,88,95,APP_0281,APPROVE,0.8970801307277211
1,1,1,1,1,1,1,1,1,833,694,1,1,1,6,1,1,1,0,2935,3,1,91,93,94,91,94,95,APP_0282,APPROVE,0.9426505409729362
1,1,1,1,1,1,1,1,1,730,359,1,1,1,8,1,1,1,1,2635,4,1,96,92,98,94,99,96,APP_0283,APPROVE,0.9663535193651538
1,1,1,1,1,1,1,1,1,1707,819,1,1,1,3,1,1,1,0,1137,2,3,90,96,91,89,97,94,APP_0284,APPROVE,0.9470107129795424
1,1,1,1,1,1,1,1,1,3240,1658,1,1,1,10,1,1,1,1,4956,2,2,99,95,93,94,88,88,APP_0285,APPROVE,0.8946612963536067
1,1,1,1,1,1,1,1,1,3255,1629,1,1,1,4,1,1,1,1,3804,3,3,93,93,94,93,93,98,APP_0286,APPROVE,0.9030145692010814
1,1,1,1,1,1,1,1,1,708,340,1,1,1,7,1,1,1,1,2089,3,2,92,91,93,100,97,85,APP_0287,APPROVE,0.94502304539057
1,1,1,1,1,1,1,1,1,3139,451,1,1,1,10,1,1,1,0,845,4,1,98,98,94,94,88,89,APP_0288,APPROVE,0.9088307209640819
1,1,1,1,1,1,1,1,1,1167,691,1,1,1,8,1,1,1,1,1831,1,3,100,90,99,91,86,91,APP_0289,APPROVE,0.9049965550468075
1,1,1,1,1,1,1,1,1,3590,1324,1,1,1,1,1,1,1,0,3986,2,2,95,98,100,94,91,98,APP_0290,APPROVE,0.9160245818009105
1,1,1,1,1,1,1,1,1,2413,621,1,1,1,2,1,1,1,1,569,4,1,100,100,95,93,85,95,APP_0291,APPROVE,0.9763330011256875
1,1,1,1,1,1,1,1,1,576,288,1,1,1,5,1,1,1,1,2236,3,1,100,93,95,88,100,86,APP_0292,APPROVE,0.8844724699871002
1,1,1,1,1,1,1,1,1,1467,298,1,1,1,6,1,1,1,0,4493,1,1,98,96,92,93,94,92,APP_0293,APPROVE,0.9372863431399467
1,1,1,1,1,1,1,1,1,1904,1096,1,1,1,5,1,1,1,0,2171,5,1,90,93,100,85,88,87,APP_0294,APPROVE,0.8713630675618129
1,1,1,1,1,1,1,1,1,1749,1318,1,1,1,8,1,1,1,0,2469,5,2,91,90,98,96,86,85,APP_0295,APPROVE,0.9847549642543837
1,1,1,1,1,1,1,1,1,837,768,1,1,1,6,1,1,1,0,1011,4,2,97,94,95,89,98,95,APP_0296,APPROVE,0.8745259435819224
1,1,1,1,1,1,1,1,1,2467,515,1,1,1,9,1,1,1,0,2969,2,2,95,98,98,98,91,92,APP_0297,APPROVE,0.9016653430844437
1,1,1,1,1,1,1,1,1,376,825,1,1,1,4,1,1,1,1,4446,4,1,92,94,97,92,93,91,APP_0298,APPROVE,0.9129824951478627
1,1,1,1,1,1,1,1,1,1058,846,1,1,1,3,1,1,1,0,1534,2,3,99,98,97,98,86,86,APP_0299,APPROVE,0.9344014988556963
1,1,1,1,1,1,1,1,1,2049,624,1,1,1,7,1,1,1,1,3384,4,3,91,93,90,96,96,95,APP_0300,APPROVE,0.9650932211495742
1,1,1,1,1,1,1,1,1,808,1786,1,1,1,4,1,1,1,0,1325,3,2,93,93,97,93,86,88,APP_0301,APPROVE,0.8882914657736881
1,1,1,1,1,1,1,1,1,1767,1284,1,1,1,1,1,1,1,1,2924,3,3,95,95,90,90,93,94,APP_0302,APPROVE,0.9414186067276208
1,1,1,1,1,1,1,1,1,871,155,1,1,1,3,1,1,1,1,1261,3,3,100,97,99,95,89,98,APP_0303,APPROVE,0.9629704079486605
1,1,1,1,1,1,1,1,1,2351,247,1,1,1,7,1,1,1,0,1693,3,1,100,91,96,98,92,85,APP_0304,APPROVE,0.9697201201366854
1,1,1,1,1,1,1,1,1,2434,660,1,1,1,2,1,1,1,0,713,2,3,90,95,90,100,89,92,APP_0305,APPROVE,0.8614070770032014
1,1,1,1,1,1,1,1,1,614,681,1,1,1,4,1,1,1,1,4449,2,3,92,97,100,92,86,91,APP_0306,APPROVE,0.8709424222208378
1,1,1,1,1,1,1,1,1,1611,1451,1,1,1,7,1,1,1,1,4195,4,1,100,99,97,97,99,91,APP_0307,APPROVE,0.9609936996676204
1,1,1,1,1,1,1,1,1,1268,1135,1,1,1,3,1,1,1,0,804,4,3,100,99,92,100,89,86,APP_0308,APPROVE,0.9383420920334
1,1,1,1,1,1,1,1,1,2429,1733,1,1,1,10,1,1,1,1,2967,1,3,90,92,99,89,91,88,APP_0309,APPROVE,0.8946552955598037
1,1,1,1,1,1,1,1,1,3403,1345,1,1,1,6,1,1,1,1,2483,1,1,96,92,93,93,94,91,APP_0310,APPROVE,0.9744918862263536
1,1,1,1,1,1,1,1,1,3295,891,1,1,1,8,1,1,1,1,1722,5,1,98,92,92,97,95,85,APP_0311,APPROVE,0.9285969439015344
1,1,1,1,1,1,1,1,1,1153,335,1,1,1,1,1,1,1,1,1860,3,3,95,90,90,93,100,97,APP_0312,APPROVE,0.9543998906526908
1,1,1,1,1,1,1,1,1,2481,831,1,1,1,10,1,1,1,1,1787,2,2,96,96,98,97,96,85,APP_0313,APPROVE,0.9074775061652359
1,1,1,1,1,1,1,1,1,1334,687,1,1,1,10,1,1,1,1,579,2,1,99,93,94,92,88,85,APP_0314,APPROVE,0.9587997392010293
1,1,1,1,1,1,1,1,1,1111,1376,1,1,1,5,1,1,1,1,4381,1,3,92,95,91,95,91,86,APP_0315,APPROVE,0.9924709378974437
1,1,1,1,1,1,1,1,1,1976,674,1,1,1,4,1,1,1,0,3951,4,2,94,98,96,85,100,87,APP_0316,APPROVE,0.9423341467195528
1,1,1,1,1,1,1,1,1,3171,1165,1,1,1,4,1,1,1,0,3181,2,1,97,100,98,89,92,97,APP_0317,APPROVE,0.9272139854740168
1,1,1,1,1,1,1,1,1,1111,1321,1,1,1,10,1,1,1,0,4163,3,2,91,93,90,90,98,94,APP_0318,APPROVE,0.9716321390213537
1,1,1,1,1,1,1,1,1,623,752,1,1,1,9,1,1,1,1,2967,1,2,96,91,91,91,93,96,APP_0319,APPROVE,0.9958518679414916
1,1,1,1,1,1,1,1,1,646,1176,1,1,1,6,1,1,1,1,4155,1,1,98,90,95,92,91,93,APP_0320,APPROVE,0.8995704172964873
1,1,1,1,1,1,1,1,1,846,1642,1,1,1,4,1,1,1,1,4800,1,3,90,95,94,87,98,90,APP_0321,APPROVE,0.9894885672975481
1,1,1,1,1,1,1,1,1,571,1769,1,1,1,2,1,1,1,1,3349,5,2,98,91,99,99,95,89,APP_0322,APPROVE,0.8898594818540384
1,1,1,1,1,1,1,1,1,1726,698,1,1,1,7,1,1,1,1,3032,4,2,94,100,97,95,87,90,APP_0323,APPROVE,0.9836242325200862
1,1,1,1,1,1,1,1,1,3155,1236,1,1,1,2,1,1,1,1,2650,5,1,95,97,96,93,94,96,APP_0324,APPROVE,0.9095128731320271
1,1,1,1,1,1,1,1,1,2825,1558,1,1,1,10,1,1,1,1,1357,4,1,94,100,90,93,99,99,APP_0325,APPROVE,0.9998899862504489
1,1,1,1,1,1,1,1,1,357,144,1,1,1,5,1,1,1,1,3275,5,3,92,99,95,95,98,97,APP_0326,APPROVE,0.8902915661239237
1,1,1,1,1,1,1,1,1,1978,1443,1,1,1,3,1,1,1,1,2484,2,2,98,98,100,95,99,91,APP_0327,APPROVE,0.9486169344350004
1,1,1,1,1,1,1,1,1,3608,1478,1,1,1,4,1,1,1,1,1789,3,1,98,96,92,99,93,100,APP_0328,APPROVE,0.8910370788764834
1,1,1,1,1,1,1,1,1,3074,1814,1,1,1,10,1,1,1,1,4539,2,2,94,96,97,86,89,88,APP_0329,APPROVE,0.9350089097284938
1,1,1,1,1,1,1,1,1,1626,1454,1,1,1,2,1,1,1,0,4475,3,3,92,95,99,85,100,100,APP_0330,APPROVE,0.8559825427816079
1,1,1,1,1,1,1,1,1,532,493,1,1,1,6,1,1,1,1,4319,2,1,99,98,91,100,95,89,APP_0331,APPROVE,0.9134231672994807
1,1,1,1,1,1,1,1,1,2403,230,1,1,1,4,1,1,1,0,3763,3,1,95,100,92,89,89,96,APP_0332,APPROVE,0.9677375558913879
1,1,1,1,1,1,1,1,1,3056,1527,1,1,1,3,1,1,1,1,983,3,1,94,95,92,96,95,88,APP_0333,APPROVE,0.8984781684167539
1,1,1,1,1,1,1,1,1,1194,346,1,1,1,3,1,1,1,0,2243,4,3,91,94,98,98,94,93,APP_0334,APPROVE,0.9495566886089868
1,1,1,1,1,1,1,1,1,2103,1385,1,1,1,10,1,1,1,1,2847,1,1,91,93,95,85,98,97,APP_0335,APPROVE,0.8547441837188262
1,1,1,1,1,1,1,1,1,1393,243,1,1,1,1,1,1,1,0,3335,1,2,93,100,95,98,85,98,APP_0336,APPROVE,0.8656663995713328
1,1,1,1,1,1,1,1,1,3298,429,1,1,1,7,1,1,1,1,4366,5,2,98,99,92,93,100,94,APP_0337,APPROVE,0.9403849587821194
1,1,1,1,1,1,1,1,1,1655,1016,1,1,1,7,1,1,1,1,2434,5,3,100,95,97,95,91,89,APP_0338,APPROVE,0.9117828510852671
1,1,1,1,1,1,1,1,1,1233,864,1,1,1,9,1,1,1,1,1886,5,2,90,100,98,95,91,93,APP_0339,APPROVE,0.9638476690107393
1,1,1,1,1,1,1,1,1,2457,1626,1,1,1,6,1,1,1,0,2806,5,1,92,94,93,93,87,100,APP_0340,APPROVE,0.9505329506110857
1,1,1,1,1,1,1,1,1,2774,218,1,1,1,3,1,1,1,0,4363,5,1,99,91,93,90,89,97,APP_0341,APPROVE,0.9932296532572722
1,1,1,1,1,1,1,1,1,2432,687,1,1,1,3,1,1,1,1,856,5,2,93,98,92,85,89,88,APP_0342,APPROVE,0.9221864134679042
1,1,1,1,1,1,1,1,1,1847,1686,1,1,1,1,1,1,1,1,2414,3,3,100,100,91,97,99,100,APP_0343,APPROVE,0.9014766346091044
1,1,1,1,1,1,1,1,1,1899,1496,1,1,1,6,1,1,1,0,2591,2,1,94,97,90,86,98,95,APP_0344,APPROVE,0.9709323837618509
1,1,1,1,1,1,1,1,1,2483,1591,1,1,1,10,1,1,1,1,1743,4,2,90,96,96,88,87,92,APP_0345,APPROVE,0.9300770855658289
